transect_id,gis,dune_vintage,dune_chainage_m,n_crossings,shoreline_chainage_m,beach_width_m
usa_NC_0036_0098,88,1997,23.59,1,42.98,19.39
usa_NC_0036_0098,88,2009,-2.69,1,32.88,35.57
usa_NC_0036_0098,88,2023,3.90,1,74.32,70.42
usa_NC_0036_0099,88,1997,27.63,1,48.17,20.54
usa_NC_0036_0099,88,2009,0.32,1,35.67,35.35
usa_NC_0036_0099,88,2023,9.23,1,78.35,69.13
usa_NC_0036_0100,89,1997,27.27,1,48.10,20.83
usa_NC_0036_0100,89,2009,-0.80,1,35.03,35.84
usa_NC_0036_0100,89,2023,10.61,1,75.57,64.96
usa_NC_0036_0101,89,1997,25.65,1,41.95,16.30
usa_NC_0036_0101,89,2009,-2.41,1,34.72,37.14
usa_NC_0036_0101,89,2023,11.61,1,73.56,61.96
usa_NC_0036_0102,89,1997,23.64,1,35.10,11.46
usa_NC_0036_0102,89,2009,-5.54,1,31.80,37.34
usa_NC_0036_0102,89,2023,11.00,1,71.56,60.56
usa_NC_0036_0103,89,1997,20.30,1,32.13,11.84
usa_NC_0036_0103,89,2009,-8.76,1,26.84,35.60
usa_NC_0036_0103,89,2023,9.88,1,66.73,56.85
usa_NC_0036_0104,89,1997,18.24,1,35.87,17.62
usa_NC_0036_0104,89,2009,-7.75,1,28.19,35.94
usa_NC_0036_0104,89,2023,12.33,1,68.50,56.17
usa_NC_0036_0105,89,1997,11.81,1,32.15,20.34
usa_NC_0036_0105,89,2009,-10.23,1,26.66,36.90
usa_NC_0036_0105,89,2023,11.28,1,65.21,53.93
usa_NC_0036_0106,89,1997,3.55,1,24.55,21.00
usa_NC_0036_0106,89,2009,-13.39,1,23.05,36.44
usa_NC_0036_0106,89,2023,9.56,1,63.03,53.47
usa_NC_0036_0107,89,1997,7.69,1,27.58,19.90
usa_NC_0036_0107,89,2009,-8.17,1,27.21,35.38
usa_NC_0036_0107,89,2023,16.46,1,66.91,50.46
usa_NC_0036_0108,89,1997,12.39,1,31.53,19.15
usa_NC_0036_0108,89,2009,-5.96,1,29.76,35.72
usa_NC_0036_0108,89,2023,16.10,1,69.84,53.74
usa_NC_0036_0109,90,1997,15.76,1,37.47,21.71
usa_NC_0036_0109,90,2009,-3.16,1,31.67,34.83
usa_NC_0036_0109,90,2023,16.84,1,74.65,57.80
usa_NC_0036_0110,90,1997,14.93,1,37.45,22.52
usa_NC_0036_0110,90,2009,-3.68,1,31.97,35.65
usa_NC_0036_0110,90,2023,14.49,1,76.87,62.38
usa_NC_0036_0111,90,1997,13.25,1,35.90,22.65
usa_NC_0036_0111,90,2009,-4.82,1,30.86,35.68
usa_NC_0036_0111,90,2023,14.03,1,78.19,64.16
usa_NC_0036_0112,90,1997,17.30,1,38.32,21.02
usa_NC_0036_0112,90,2009,-1.80,1,34.96,36.76
usa_NC_0036_0112,90,2023,17.70,1,83.89,66.19
usa_NC_0037_0001,90,1997,16.62,1,34.93,18.31
usa_NC_0037_0001,90,2009,-2.61,1,34.46,37.07
usa_NC_0037_0001,90,2023,17.54,1,86.64,69.10
usa_NC_0037_0002,90,1997,6.76,1,32.00,25.24
usa_NC_0037_0002,90,2009,-6.57,1,32.12,38.69
usa_NC_0037_0002,90,2023,14.24,1,84.88,70.64
usa_NC_0037_0003,90,1997,1.01,1,29.05,28.04
usa_NC_0037_0003,90,2009,-8.74,1,32.42,41.16
usa_NC_0037_0003,90,2023,10.78,1,84.96,74.18
usa_NC_0037_0004,90,1997,0.50,1,24.98,24.49
usa_NC_0037_0004,90,2009,-8.39,1,37.00,45.39
usa_NC_0037_0004,90,2023,9.22,1,87.73,78.52
usa_NC_0037_0005,90,1997,-3.24,1,19.18,22.42
usa_NC_0037_0005,90,2009,-10.97,1,30.66,41.63
usa_NC_0037_0005,90,2023,-1.28,1,82.46,83.73
usa_NC_0037_0006,90,1997,-2.12,1,25.47,27.59
usa_NC_0037_0006,90,2009,-5.94,1,40.45,46.39
usa_NC_0037_0006,90,2023,-3.54,1,85.56,89.10
