ws_peak_dam_yr,rod_amplitude,rod_width_domains,avon_north_dam_yr,rmse_p1,rmse_p2,combined_score,pareto_optimal
0.05,-0.3,7,0.3,0.178,0.3202,0.2491,False
0.15,-0.35,7,0.55,0.1913,0.3068,0.2491,False
0.2,-0.4,6,0.5,0.1978,0.3003,0.2491,False
0.3,-0.5,4,0.55,0.221,0.2773,0.2491,False
0.45,-0.45,3,0.2,0.2512,0.247,0.2491,False
0.5,-0.3,5,0.25,0.2602,0.238,0.2491,False
0.2,-0.4,6,0.3,0.1938,0.3044,0.2491,False
0.15,-0.5,4,0.35,0.193,0.3054,0.2492,False
0.15,-0.5,4,0.45,0.195,0.3034,0.2492,False
0.55,-0.2,7,0.25,0.2725,0.226,0.2492,False
0.55,-0.2,5,0.3,0.281,0.2175,0.2492,False
0.5,-0.3,7,0.45,0.2531,0.2453,0.2492,False
0.4,-0.5,3,0.15,0.2385,0.2601,0.2493,False
0.45,-0.4,4,0.25,0.2486,0.2499,0.2493,False
0.3,-0.35,7,0.05,0.2054,0.2931,0.2493,False
0.25,-0.6,3,0.25,0.2088,0.2899,0.2493,False
0.5,-0.3,7,0.4,0.2521,0.2464,0.2493,False
0.35,-0.4,6,0.5,0.2221,0.2766,0.2493,False
0.25,-0.5,4,0.2,0.206,0.2926,0.2493,False
0.1,-0.45,4,0.1,0.1849,0.3137,0.2493,False
0.05,-0.3,7,0.5,0.1823,0.3163,0.2493,False
0.05,-0.3,6,0.05,0.1785,0.32,0.2493,False
0.05,-0.55,3,0.4,0.1838,0.3149,0.2493,False
0.05,-0.45,4,0.4,0.1831,0.3157,0.2494,False
0.5,-0.25,4,0.05,0.2672,0.2315,0.2494,False
0.2,-0.35,7,0.1,0.1906,0.3082,0.2494,False
0.4,-0.35,6,0.1,0.2288,0.2699,0.2494,False
0.55,-0.25,3,0.55,0.2901,0.2087,0.2494,False
0.5,-0.25,7,0.1,0.2539,0.2449,0.2494,False
0.55,-0.25,3,0.35,0.286,0.2128,0.2494,False
0.25,-0.45,5,0.5,0.2081,0.2906,0.2494,False
0.5,-0.25,6,0.1,0.2585,0.2405,0.2495,False
0.5,-0.3,6,0.55,0.2608,0.2382,0.2495,False
0.5,-0.3,4,0.15,0.2645,0.2345,0.2495,False
0.25,-0.4,6,0.2,0.2003,0.2988,0.2495,False
0.55,-0.1,7,0.1,0.2851,0.214,0.2495,False
0.05,-0.45,4,0.35,0.1823,0.3168,0.2495,False
0.45,-0.4,3,0.05,0.2524,0.2466,0.2495,False
0.5,-0.3,7,0.5,0.2544,0.2446,0.2495,False
0.05,-0.55,3,0.35,0.183,0.316,0.2495,False
0.1,-0.35,6,0.15,0.182,0.3169,0.2495,False
0.05,-0.5,3,0.05,0.1807,0.3182,0.2495,False
0.25,-0.35,7,0.05,0.1977,0.3013,0.2495,False
0.2,-0.5,4,0.2,0.1984,0.3008,0.2496,False
0.05,-0.55,3,0.45,0.1851,0.314,0.2496,False
0.25,-0.45,5,0.3,0.2043,0.2949,0.2496,False
0.3,-0.45,5,0.4,0.2144,0.2849,0.2496,False
0.05,-0.45,4,0.45,0.1844,0.3149,0.2496,False
0.3,-0.45,5,0.45,0.2155,0.284,0.2497,False
0.4,-0.45,4,0.25,0.2363,0.2631,0.2497,False
0.45,-0.35,6,0.55,0.2463,0.2532,0.2497,False
0.15,-0.6,3,0.3,0.1944,0.3051,0.2497,False
0.15,-0.6,3,0.5,0.1984,0.301,0.2497,False
0.5,-0.4,3,0.45,0.2687,0.2307,0.2497,False
0.5,-0.3,7,0.35,0.2515,0.2478,0.2497,False
0.3,-0.4,6,0.2,0.2086,0.291,0.2498,False
0.5,-0.35,4,0.45,0.266,0.2335,0.2498,False
0.5,-0.4,3,0.4,0.2678,0.2318,0.2498,False
0.15,-0.5,4,0.3,0.1927,0.3069,0.2498,False
0.35,-0.4,6,0.3,0.2185,0.281,0.2498,False
0.3,-0.5,4,0.25,0.2156,0.284,0.2498,False
0.45,-0.35,6,0.3,0.2413,0.2583,0.2498,False
0.15,-0.5,4,0.5,0.1968,0.3029,0.2498,False
0.45,-0.3,6,0.05,0.243,0.2566,0.2498,False
0.3,-0.6,3,0.4,0.2205,0.2793,0.2499,False
0.3,-0.45,5,0.35,0.2137,0.2861,0.2499,False
0.5,-0.35,4,0.4,0.2651,0.2347,0.2499,False
0.5,-0.3,6,0.3,0.2561,0.2436,0.2499,False
0.55,-0.2,4,0.25,0.2845,0.2152,0.2499,False
0.1,-0.55,3,0.1,0.1865,0.3135,0.25,False
0.05,-0.3,7,0.25,0.1782,0.3219,0.25,False
0.2,-0.45,5,0.4,0.1989,0.3012,0.25,False
0.5,-0.35,4,0.5,0.2673,0.2328,0.25,False
0.5,-0.4,3,0.5,0.27,0.23,0.25,False
0.45,-0.35,4,0.05,0.2502,0.2499,0.25,False
0.3,-0.6,3,0.45,0.2216,0.2784,0.25,False
0.15,-0.4,5,0.05,0.1897,0.3104,0.2501,False
0.2,-0.4,6,0.25,0.194,0.3062,0.2501,False
0.2,-0.4,6,0.55,0.2,0.3001,0.2501,False
0.05,-0.45,4,0.3,0.182,0.3182,0.2501,False
0.05,-0.55,3,0.3,0.1827,0.3174,0.2501,False
0.5,-0.3,7,0.55,0.2561,0.2443,0.2502,False
0.2,-0.45,5,0.35,0.1981,0.3023,0.2502,False
0.55,-0.15,6,0.15,0.2817,0.2187,0.2502,False
0.55,-0.15,3,0.15,0.2904,0.21,0.2502,False
0.05,-0.55,3,0.5,0.187,0.3135,0.2502,False
0.3,-0.45,5,0.5,0.2171,0.2834,0.2502,False
0.2,-0.45,5,0.45,0.2001,0.3003,0.2502,False
0.3,-0.6,3,0.35,0.2198,0.2806,0.2502,False
0.35,-0.4,6,0.55,0.224,0.2763,0.2502,False
0.05,-0.45,4,0.5,0.1862,0.3143,0.2503,False
0.55,-0.2,3,0.2,0.2876,0.213,0.2503,False
0.55,-0.2,6,0.25,0.277,0.2236,0.2503,False
0.4,-0.4,5,0.2,0.2328,0.2678,0.2503,False
0.5,-0.4,3,0.35,0.2672,0.2334,0.2503,False
0.15,-0.35,7,0.2,0.1858,0.3149,0.2503,False
0.2,-0.6,3,0.2,0.201,0.2996,0.2503,False
0.55,-0.25,3,0.3,0.2858,0.2149,0.2503,False
0.25,-0.45,5,0.55,0.2102,0.2904,0.2503,False
0.5,-0.35,4,0.35,0.2645,0.2362,0.2503,False
0.5,-0.35,3,0.15,0.2671,0.2336,0.2503,False
0.45,-0.35,5,0.15,0.2456,0.2551,0.2504,False
0.05,-0.3,7,0.55,0.1847,0.3161,0.2504,False
0.3,-0.55,3,0.05,0.218,0.2831,0.2505,False
0.55,-0.2,5,0.25,0.2811,0.22,0.2505,False
0.3,-0.6,3,0.5,0.2231,0.2778,0.2505,False
0.5,-0.3,7,0.3,0.2513,0.2496,0.2505,False
0.4,-0.35,7,0.15,0.2248,0.2763,0.2505,False
0.35,-0.55,3,0.15,0.2281,0.2732,0.2506,False
0.5,-0.4,3,0.55,0.2716,0.2297,0.2506,False
0.5,-0.3,3,0.05,0.2692,0.2321,0.2506,False
0.55,-0.1,6,0.1,0.2878,0.2134,0.2506,False
0.3,-0.45,5,0.3,0.2134,0.2877,0.2506,False
0.25,-0.45,5,0.25,0.2045,0.2967,0.2506,False
0.5,-0.3,5,0.2,0.2607,0.2407,0.2507,False
0.55,-0.15,4,0.15,0.288,0.2134,0.2507,False
0.15,-0.6,3,0.55,0.2005,0.3008,0.2507,False
0.15,-0.6,3,0.25,0.1946,0.3069,0.2507,False
0.5,-0.35,4,0.55,0.2689,0.2325,0.2507,False
0.35,-0.4,6,0.25,0.2187,0.283,0.2508,False
0.2,-0.45,5,0.5,0.2018,0.2997,0.2508,False
0.1,-0.4,5,0.15,0.1847,0.3169,0.2508,False
0.25,-0.6,3,0.2,0.2095,0.2921,0.2508,False
0.45,-0.4,4,0.2,0.2492,0.2524,0.2508,False
0.15,-0.5,4,0.25,0.1929,0.3087,0.2508,False
0.55,-0.15,5,0.15,0.2851,0.2165,0.2508,False
0.15,-0.5,4,0.55,0.1989,0.3026,0.2508,False
0.45,-0.35,6,0.25,0.2414,0.2604,0.2509,False
0.2,-0.45,5,0.3,0.1979,0.3038,0.2509,False
0.3,-0.6,3,0.3,0.2196,0.2822,0.2509,False
0.55,-0.2,7,0.2,0.273,0.2288,0.2509,False
0.05,-0.35,5,0.05,0.1807,0.3212,0.2509,False
0.05,-0.55,3,0.25,0.1829,0.3192,0.251,False
0.55,-0.25,4,0.45,0.2847,0.2173,0.251,False
0.3,-0.45,5,0.55,0.2191,0.2831,0.2511,False
0.25,-0.5,4,0.15,0.2071,0.2951,0.2511,False
0.45,-0.3,7,0.05,0.239,0.2633,0.2511,False
0.5,-0.3,6,0.25,0.2563,0.2458,0.2511,False
0.05,-0.45,4,0.25,0.1822,0.3199,0.2511,False
0.45,-0.45,3,0.15,0.2521,0.25,0.2511,False
0.35,-0.35,7,0.05,0.2156,0.2869,0.2512,False
0.55,-0.25,4,0.4,0.2839,0.2186,0.2512,False
0.5,-0.4,3,0.3,0.267,0.2353,0.2512,False
0.5,-0.35,4,0.3,0.2643,0.2381,0.2512,False
0.3,-0.5,4,0.2,0.2162,0.2862,0.2512,False
0.55,-0.1,5,0.1,0.2902,0.2122,0.2512,False
0.55,-0.25,4,0.5,0.2859,0.2166,0.2512,False
0.45,-0.35,7,0.45,0.2395,0.2629,0.2512,False
0.45,-0.35,7,0.4,0.2385,0.2639,0.2512,False
0.4,-0.45,4,0.2,0.2368,0.2656,0.2512,False
0.35,-0.4,5,0.05,0.2229,0.2797,0.2513,False
0.55,-0.1,3,0.1,0.2942,0.2085,0.2513,False
0.25,-0.4,6,0.15,0.2014,0.3013,0.2513,False
0.05,-0.55,3,0.55,0.1893,0.3133,0.2513,False
0.5,-0.25,5,0.05,0.264,0.2386,0.2513,False
0.3,-0.6,3,0.55,0.2251,0.2775,0.2513,False
0.05,-0.45,4,0.55,0.1885,0.3141,0.2513,False
0.55,-0.1,4,0.1,0.2924,0.2105,0.2514,False
0.05,-0.3,7,0.2,0.179,0.3239,0.2514,False
0.2,-0.5,4,0.15,0.1996,0.3032,0.2514,False
0.55,-0.15,7,0.1,0.2791,0.2238,0.2515,False
0.35,-0.45,4,0.05,0.2262,0.2768,0.2515,False
0.45,-0.35,7,0.35,0.2379,0.2652,0.2515,False
0.2,-0.4,6,0.2,0.1947,0.3083,0.2515,False
0.4,-0.5,3,0.1,0.2398,0.2633,0.2515,False
0.3,-0.45,5,0.25,0.2136,0.2896,0.2516,False
0.55,-0.2,4,0.2,0.285,0.2182,0.2516,False
0.45,-0.35,7,0.5,0.2409,0.2623,0.2516,False
0.5,-0.3,7,0.25,0.2515,0.2518,0.2516,False
0.3,-0.4,6,0.15,0.2097,0.2936,0.2516,False
0.35,-0.5,4,0.45,0.2297,0.2737,0.2517,False
0.55,-0.25,3,0.25,0.286,0.2174,0.2517,False
0.1,-0.35,6,0.1,0.1838,0.3195,0.2517,False
0.35,-0.5,4,0.4,0.2287,0.2747,0.2517,False
0.2,-0.45,5,0.55,0.2039,0.2995,0.2517,False
0.55,-0.25,4,0.35,0.2833,0.2202,0.2518,False
0.55,-0.25,4,0.55,0.2874,0.2162,0.2518,False
0.2,-0.45,5,0.25,0.1981,0.3056,0.2519,False
0.1,-0.45,4,0.05,0.1871,0.3167,0.2519,False
0.5,-0.3,4,0.1,0.2657,0.2381,0.2519,False
0.4,-0.55,3,0.4,0.2425,0.2616,0.252,False
0.2,-0.35,7,0.05,0.1928,0.3112,0.252,False
0.35,-0.5,4,0.35,0.228,0.276,0.252,False
0.4,-0.35,6,0.05,0.2306,0.2734,0.252,False
0.4,-0.55,3,0.45,0.2435,0.2605,0.252,False
0.55,-0.2,6,0.2,0.2775,0.2264,0.252,False
0.25,-0.45,5,0.2,0.2052,0.2989,0.252,False
0.3,-0.6,3,0.25,0.2198,0.2841,0.252,False
0.4,-0.4,5,0.15,0.2338,0.2705,0.2521,False
0.15,-0.6,3,0.2,0.1953,0.309,0.2521,False
0.15,-0.35,7,0.15,0.187,0.3172,0.2521,False
0.2,-0.6,3,0.15,0.2021,0.3021,0.2521,False
0.5,-0.25,7,0.05,0.2555,0.2486,0.2521,False
0.35,-0.5,4,0.5,0.2312,0.2731,0.2522,False
0.5,-0.25,6,0.05,0.2601,0.2443,0.2522,False
0.55,-0.2,5,0.2,0.2816,0.2228,0.2522,False
0.15,-0.5,4,0.2,0.1936,0.3108,0.2522,False
0.55,-0.25,7,0.45,0.2717,0.2329,0.2523,False
0.45,-0.35,7,0.55,0.2427,0.262,0.2523,False
0.35,-0.4,6,0.2,0.2193,0.2852,0.2523,False
0.45,-0.35,7,0.3,0.2376,0.2669,0.2523,False
0.5,-0.35,4,0.25,0.2645,0.2404,0.2524,False
0.05,-0.55,3,0.2,0.1837,0.3212,0.2524,False
0.05,-0.45,4,0.2,0.1829,0.3219,0.2524,False
0.4,-0.55,3,0.5,0.2449,0.2599,0.2524,False
0.5,-0.4,3,0.25,0.2672,0.2376,0.2524,False
0.55,-0.2,3,0.15,0.2884,0.2164,0.2524,False
0.55,-0.1,7,0.05,0.2865,0.2182,0.2524,False
0.45,-0.35,6,0.2,0.242,0.2629,0.2524,False
0.4,-0.55,3,0.35,0.2419,0.2629,0.2524,False
0.55,-0.25,7,0.4,0.2708,0.2341,0.2524,False
0.25,-0.6,3,0.15,0.2106,0.2946,0.2526,False
0.55,-0.25,7,0.5,0.2729,0.2322,0.2526,False
0.5,-0.3,6,0.2,0.2568,0.2484,0.2526,False
0.55,-0.25,5,0.45,0.2812,0.224,0.2526,False
0.1,-0.55,3,0.05,0.1888,0.3164,0.2526,False
0.45,-0.5,3,0.45,0.2558,0.2494,0.2526,False
0.45,-0.4,4,0.15,0.2501,0.2553,0.2527,False
0.15,-0.4,6,0.4,0.1923,0.3131,0.2527,False
0.5,-0.35,3,0.1,0.2683,0.2371,0.2527,False
0.45,-0.5,3,0.4,0.2549,0.2504,0.2527,False
0.55,-0.15,6,0.1,0.2829,0.2225,0.2527,False
0.55,-0.25,4,0.3,0.2831,0.2222,0.2527,False
0.55,-0.15,3,0.1,0.2915,0.2139,0.2527,False
0.5,-0.3,5,0.15,0.2616,0.2438,0.2527,False
0.55,-0.3,3,0.45,0.287,0.2184,0.2527,False
0.55,-0.25,5,0.4,0.2803,0.2252,0.2527,False
0.35,-0.5,4,0.3,0.2278,0.2776,0.2527,False
0.35,-0.45,5,0.4,0.2258,0.2797,0.2527,False
0.45,-0.35,5,0.1,0.2469,0.2584,0.2527,False
0.55,-0.25,5,0.5,0.2824,0.2233,0.2528,False
0.4,-0.35,7,0.1,0.2263,0.2793,0.2528,False
0.35,-0.45,5,0.45,0.2268,0.2787,0.2528,False
0.35,-0.55,3,0.1,0.2295,0.2762,0.2529,False
0.55,-0.3,3,0.5,0.2882,0.2176,0.2529,False
0.55,-0.3,3,0.4,0.2862,0.2196,0.2529,False
0.55,-0.25,7,0.35,0.2702,0.2356,0.2529,False
0.55,-0.2,7,0.15,0.2738,0.232,0.2529,False
0.15,-0.4,6,0.35,0.1916,0.3143,0.2529,False
0.45,-0.5,3,0.5,0.2572,0.2487,0.2529,False
0.35,-0.5,4,0.55,0.2331,0.2728,0.253,False
0.15,-0.4,6,0.45,0.1936,0.3123,0.253,False
0.1,-0.4,5,0.1,0.1864,0.3195,0.253,False
0.3,-0.5,4,0.15,0.2172,0.2888,0.253,False
0.35,-0.45,5,0.35,0.2251,0.2809,0.253,False
0.3,-0.45,5,0.2,0.2142,0.2918,0.253,False
0.55,-0.25,6,0.45,0.2767,0.2293,0.253,False
0.4,-0.45,4,0.15,0.2378,0.2683,0.2531,False
0.45,-0.5,3,0.35,0.2543,0.2519,0.2531,False
0.4,-0.55,3,0.55,0.2467,0.2596,0.2531,False
0.55,-0.25,6,0.4,0.2759,0.2304,0.2531,False
0.55,-0.15,4,0.1,0.2891,0.2173,0.2532,False
0.4,-0.55,3,0.3,0.2417,0.2646,0.2532,False
0.1,-0.6,3,0.4,0.1927,0.3137,0.2532,False
0.55,-0.25,7,0.55,0.2745,0.2319,0.2532,False
0.05,-0.3,7,0.15,0.1802,0.3261,0.2532,False
0.5,-0.3,7,0.2,0.252,0.2543,0.2532,False
0.35,-0.45,5,0.5,0.2283,0.2781,0.2532,False
0.2,-0.45,5,0.2,0.1988,0.3077,0.2532,False
0.55,-0.25,6,0.5,0.278,0.2285,0.2533,False
0.55,-0.15,5,0.1,0.2862,0.2203,0.2533,False
0.2,-0.4,6,0.15,0.1959,0.3107,0.2533,False
0.55,-0.25,5,0.35,0.2798,0.2268,0.2533,False
0.05,-0.35,6,0.4,0.184,0.3226,0.2533,False
0.25,-0.5,4,0.1,0.2087,0.2979,0.2533,False
0.4,-0.4,6,0.4,0.2323,0.2742,0.2533,False
0.4,-0.4,6,0.45,0.2334,0.2733,0.2533,False
0.55,-0.25,5,0.55,0.2839,0.2229,0.2534,False
0.1,-0.6,3,0.45,0.1939,0.3128,0.2534,False
0.55,-0.25,3,0.2,0.2864,0.2203,0.2534,False
0.45,-0.45,3,0.1,0.2534,0.2533,0.2534,False
0.1,-0.6,3,0.35,0.1919,0.3148,0.2534,False
0.45,-0.35,7,0.25,0.2378,0.269,0.2534,False
0.55,-0.1,6,0.05,0.2892,0.2177,0.2534,False
0.55,-0.3,3,0.35,0.2856,0.2212,0.2534,False
0.3,-0.6,3,0.2,0.2204,0.2864,0.2534,False
0.55,-0.3,3,0.55,0.2897,0.2173,0.2535,False
0.25,-0.4,6,0.1,0.203,0.304,0.2535,False
0.05,-0.35,6,0.35,0.1832,0.3237,0.2535,False
0.15,-0.4,6,0.3,0.1913,0.3157,0.2535,False
0.05,-0.35,6,0.45,0.1854,0.3218,0.2536,False
0.4,-0.4,6,0.35,0.2317,0.2755,0.2536,False
0.55,-0.25,6,0.35,0.2753,0.2319,0.2536,False
0.45,-0.5,3,0.55,0.2588,0.2484,0.2536,False
0.2,-0.5,4,0.1,0.2012,0.306,0.2536,False
0.15,-0.4,6,0.5,0.1954,0.3118,0.2536,False
0.15,-0.45,5,0.4,0.1954,0.3119,0.2536,False
0.55,-0.2,4,0.15,0.2858,0.2216,0.2537,False
0.35,-0.45,5,0.3,0.2249,0.2825,0.2537,False
0.4,-0.4,6,0.5,0.2348,0.2726,0.2537,False
0.3,-0.4,7,0.4,0.2101,0.2974,0.2538,False
0.35,-0.5,4,0.25,0.2279,0.2796,0.2538,False
0.3,-0.4,6,0.1,0.2112,0.2964,0.2538,False
0.15,-0.45,5,0.35,0.1946,0.313,0.2538,False
0.55,-0.25,7,0.3,0.27,0.2375,0.2538,False
0.25,-0.45,5,0.15,0.2063,0.3013,0.2538,False
0.15,-0.45,5,0.45,0.1966,0.3111,0.2538,False
0.3,-0.4,7,0.45,0.2112,0.2966,0.2539,False
0.55,-0.25,6,0.55,0.2795,0.2282,0.2539,False
0.15,-0.6,3,0.15,0.1964,0.3114,0.2539,False
0.1,-0.6,3,0.3,0.1916,0.3162,0.2539,False
0.45,-0.5,3,0.3,0.2541,0.2536,0.2539,False
0.05,-0.4,5,0.4,0.1857,0.3221,0.2539,False
0.3,-0.4,7,0.35,0.2094,0.2986,0.254,False
0.5,-0.4,3,0.2,0.2677,0.2403,0.254,False
0.15,-0.5,4,0.15,0.1948,0.3131,0.254,False
0.05,-0.35,6,0.3,0.1829,0.3251,0.254,False
0.1,-0.5,4,0.4,0.1921,0.316,0.254,False
0.1,-0.6,3,0.5,0.1957,0.3123,0.254,False
0.55,-0.25,4,0.25,0.2833,0.2247,0.254,False
0.35,-0.45,5,0.55,0.2302,0.2779,0.254,False
0.5,-0.35,4,0.2,0.265,0.243,0.254,False
0.55,-0.2,6,0.15,0.2784,0.2297,0.254,False
0.05,-0.4,5,0.35,0.1849,0.3232,0.2541,False
0.55,-0.1,5,0.05,0.2917,0.2165,0.2541,False
0.35,-0.4,6,0.15,0.2204,0.2878,0.2541,False
0.4,-0.5,3,0.05,0.2416,0.2668,0.2542,False
0.1,-0.5,4,0.35,0.1913,0.3172,0.2542,False
0.05,-0.55,3,0.15,0.1849,0.3234,0.2542,False
0.05,-0.4,5,0.45,0.1871,0.3213,0.2542,False
0.55,-0.25,5,0.3,0.2796,0.2287,0.2542,False
0.05,-0.35,6,0.5,0.1872,0.3213,0.2542,False
0.45,-0.4,5,0.4,0.2488,0.2596,0.2542,False
0.45,-0.4,5,0.45,0.2498,0.2586,0.2542,False
0.05,-0.45,4,0.15,0.1842,0.3242,0.2542,False
0.45,-0.35,6,0.15,0.2429,0.2656,0.2543,False
0.1,-0.5,4,0.45,0.1933,0.3152,0.2543,False
0.1,-0.35,6,0.05,0.1861,0.3224,0.2543,False
0.2,-0.6,3,0.1,0.2037,0.3048,0.2543,False
0.4,-0.4,6,0.3,0.2314,0.2772,0.2543,False
0.15,-0.35,7,0.1,0.1888,0.3198,0.2543,False
0.55,-0.2,5,0.15,0.2824,0.2261,0.2543,False
0.4,-0.55,3,0.25,0.2418,0.2667,0.2543,False
0.55,-0.15,7,0.05,0.2806,0.2279,0.2543,False
0.55,-0.1,4,0.05,0.2938,0.2148,0.2543,False
0.55,-0.3,3,0.3,0.2854,0.2232,0.2543,False
0.55,-0.1,3,0.05,0.2956,0.2129,0.2543,False
0.15,-0.45,5,0.5,0.1983,0.3105,0.2544,False
0.15,-0.45,5,0.3,0.1943,0.3145,0.2544,False
0.3,-0.4,7,0.5,0.2128,0.296,0.2544,False
0.4,-0.4,5,0.1,0.2351,0.2736,0.2544,False
0.4,-0.4,6,0.55,0.2366,0.2724,0.2545,False
0.55,-0.25,6,0.3,0.2751,0.2339,0.2545,False
0.15,-0.4,6,0.55,0.1976,0.3115,0.2545,False
0.5,-0.3,6,0.15,0.2577,0.2514,0.2545,False
0.15,-0.4,6,0.25,0.1915,0.3174,0.2545,False
0.5,-0.35,5,0.45,0.2636,0.2454,0.2545,False
0.45,-0.4,5,0.5,0.2511,0.2579,0.2545,False
0.1,-0.35,7,0.4,0.1873,0.3219,0.2546,False
0.3,-0.4,7,0.3,0.2091,0.3002,0.2546,False
0.5,-0.35,5,0.4,0.2627,0.2464,0.2546,False
0.5,-0.3,4,0.05,0.2673,0.2419,0.2546,False
0.05,-0.4,5,0.3,0.1846,0.3246,0.2546,False
0.35,-0.6,3,0.4,0.2335,0.2756,0.2546,False
0.45,-0.4,5,0.35,0.2482,0.261,0.2546,False
0.35,-0.6,3,0.45,0.2345,0.2747,0.2546,False
0.25,-0.6,3,0.1,0.2121,0.2974,0.2547,False
0.1,-0.5,4,0.3,0.191,0.3186,0.2548,False
0.25,-0.4,7,0.4,0.2035,0.3061,0.2548,False
0.3,-0.45,5,0.15,0.2153,0.2943,0.2548,False
0.1,-0.35,7,0.35,0.1865,0.323,0.2548,False
0.35,-0.45,5,0.25,0.225,0.2845,0.2548,False
0.5,-0.35,5,0.5,0.2649,0.2447,0.2548,False
0.05,-0.4,5,0.5,0.1889,0.3207,0.2548,False
0.35,-0.6,3,0.35,0.2329,0.2769,0.2549,False
0.1,-0.35,7,0.45,0.1886,0.3211,0.2549,False
0.45,-0.35,7,0.2,0.2384,0.2714,0.2549,False
0.1,-0.5,4,0.5,0.1951,0.3147,0.2549,False
0.1,-0.6,3,0.25,0.1918,0.318,0.2549,False
0.55,-0.2,3,0.1,0.2895,0.2202,0.2549,False
0.35,-0.4,7,0.4,0.2192,0.2906,0.2549,False
0.55,-0.25,7,0.25,0.2702,0.2398,0.255,False
0.5,-0.3,5,0.1,0.2629,0.2471,0.255,False
0.35,-0.4,7,0.45,0.2203,0.2897,0.255,False
0.25,-0.4,7,0.45,0.2047,0.3053,0.255,False
0.25,-0.4,7,0.35,0.2027,0.3073,0.255,False
0.2,-0.45,5,0.15,0.1999,0.3101,0.255,False
0.5,-0.35,5,0.35,0.2621,0.2479,0.255,False
0.45,-0.5,3,0.25,0.2542,0.2558,0.255,False
0.45,-0.4,4,0.1,0.2514,0.2586,0.255,False
0.35,-0.6,3,0.5,0.236,0.274,0.255,False
0.1,-0.6,3,0.55,0.1979,0.3121,0.255,False
0.05,-0.35,6,0.25,0.1832,0.3268,0.255,False
0.5,-0.3,7,0.15,0.2529,0.2572,0.2551,False
0.45,-0.4,5,0.55,0.2528,0.2577,0.2552,False
0.3,-0.6,3,0.15,0.2214,0.289,0.2552,False
0.35,-0.5,4,0.2,0.2285,0.2819,0.2552,False
0.3,-0.5,4,0.1,0.2187,0.2916,0.2552,False
0.35,-0.4,7,0.35,0.2186,0.2918,0.2552,False
0.45,-0.4,5,0.3,0.248,0.2627,0.2553,False
0.55,-0.2,7,0.1,0.275,0.2356,0.2553,False
0.1,-0.35,7,0.3,0.1862,0.3244,0.2553,False
0.4,-0.35,7,0.05,0.2281,0.2826,0.2553,False
0.45,-0.35,5,0.05,0.2486,0.2619,0.2553,False
0.3,-0.4,7,0.55,0.2149,0.2957,0.2553,False
0.05,-0.35,6,0.55,0.1895,0.3211,0.2553,False
0.4,-0.45,4,0.1,0.2392,0.2714,0.2553,False
0.5,-0.35,3,0.05,0.2698,0.241,0.2554,False
0.35,-0.55,3,0.05,0.2313,0.2796,0.2554,False
0.55,-0.25,3,0.15,0.2872,0.2236,0.2554,False
0.55,-0.25,5,0.25,0.2797,0.2311,0.2554,False
0.4,-0.4,6,0.25,0.2316,0.2791,0.2554,False
0.05,-0.3,7,0.1,0.182,0.3287,0.2554,False
0.15,-0.45,5,0.25,0.1945,0.3162,0.2554,False
0.15,-0.45,5,0.55,0.2005,0.3103,0.2554,False
0.2,-0.4,6,0.1,0.1976,0.3134,0.2555,False
0.1,-0.4,5,0.05,0.1887,0.3224,0.2555,False
0.5,-0.35,5,0.55,0.2665,0.2444,0.2555,False
0.6,-0.1,7,0.45,0.305,0.2061,0.2555,False
0.1,-0.35,7,0.5,0.1904,0.3206,0.2555,False
0.35,-0.4,7,0.5,0.2219,0.2891,0.2555,False
0.55,-0.15,6,0.05,0.2843,0.2266,0.2555,False
0.25,-0.4,7,0.5,0.2063,0.3047,0.2555,False
0.3,-0.4,7,0.25,0.2093,0.302,0.2556,False
0.05,-0.4,5,0.25,0.1849,0.3263,0.2556,False
0.25,-0.4,7,0.3,0.2025,0.3088,0.2556,False
0.35,-0.6,3,0.3,0.2326,0.2785,0.2556,False
0.55,-0.3,3,0.25,0.2856,0.2257,0.2556,False
0.55,-0.15,3,0.05,0.2929,0.2182,0.2556,False
0.55,-0.25,4,0.2,0.2838,0.2275,0.2556,False
0.55,-0.25,6,0.25,0.2753,0.2362,0.2557,False
0.45,-0.45,4,0.45,0.2544,0.2571,0.2557,False
0.6,-0.1,7,0.4,0.3042,0.2073,0.2557,False
0.6,-0.1,7,0.5,0.3061,0.2052,0.2557,False
0.4,-0.55,3,0.2,0.2424,0.2691,0.2557,False
0.35,-0.4,7,0.3,0.2183,0.2934,0.2558,False
0.5,-0.35,5,0.3,0.2619,0.2497,0.2558,False
0.45,-0.45,4,0.4,0.2534,0.2581,0.2558,False
0.35,-0.6,3,0.55,0.2378,0.2738,0.2558,False
0.15,-0.4,6,0.2,0.1922,0.3195,0.2558,False
0.25,-0.5,4,0.05,0.2107,0.301,0.2558,False
0.1,-0.5,4,0.25,0.1912,0.3203,0.2558,False
0.05,-0.4,5,0.55,0.1911,0.3205,0.2558,False
0.1,-0.5,4,0.55,0.1973,0.3144,0.2559,False
0.5,-0.4,3,0.15,0.2685,0.2433,0.2559,False
0.5,-0.35,4,0.15,0.2658,0.246,0.2559,False
0.45,-0.45,3,0.05,0.2551,0.2569,0.256,False
0.25,-0.45,5,0.1,0.2079,0.3041,0.256,False
0.55,-0.15,4,0.05,0.2906,0.2215,0.256,False
